,timestamp,UTC time,accuracy,x,y,z
20728,1565109945019,2019-08-06T16:45:45.019,unknown,0.0970001220703125,-1.0989990234375,-0.0187530517578125
20729,1565109945119,2019-08-06T16:45:45.119,unknown,0.290435791015625,-1.083404541015625,0.1411285400390625
20730,1565109945220,2019-08-06T16:45:45.220,unknown,-0.2652435302734375,-1.5131988525390625,0.1893157958984375
20731,1565109945320,2019-08-06T16:45:45.320,unknown,0.1117706298828125,-0.9822845458984376,0.3239898681640625
20732,1565109945420,2019-08-06T16:45:45.420,unknown,0.13848876953125,-0.5546417236328125,0.1860504150390625
20733,1565109945520,2019-08-06T16:45:45.520,unknown,-0.024078369140625,-0.420501708984375,0.1736297607421875
20734,1565109945621,2019-08-06T16:45:45.621,unknown,0.5897674560546875,-2.062118530273437,1.3861083984375
20735,1565109945721,2019-08-06T16:45:45.721,unknown,-0.3563385009765625,-1.261474609375,-0.2661895751953125
20736,1565109945821,2019-08-06T16:45:45.821,unknown,-0.83245849609375,-0.669830322265625,0.60650634765625
20737,1565109945921,2019-08-06T16:45:45.921,unknown,0.9901885986328124,-1.3466033935546875,-0.0182952880859375
20738,1565109946022,2019-08-06T16:45:46.022,unknown,-0.043243408203125,-0.8933258056640625,-0.1493377685546875
20739,1565109946122,2019-08-06T16:45:46.122,unknown,0.0838775634765625,-0.9507293701171876,-0.048095703125
20740,1565109946222,2019-08-06T16:45:46.222,unknown,0.53509521484375,-1.0150146484375,0.1638031005859375
20741,1565109946322,2019-08-06T16:45:46.322,unknown,-0.1143646240234375,-1.242584228515625,0.2917327880859375
20742,1565109946422,2019-08-06T16:45:46.422,unknown,0.4680328369140625,-1.04339599609375,0.0658111572265625
20743,1565109946523,2019-08-06T16:45:46.523,unknown,-0.3285064697265625,-1.6973114013671875,-0.80877685546875
20744,1565109946623,2019-08-06T16:45:46.623,unknown,0.2511138916015625,-0.881103515625,0.0375213623046875
20745,1565109946723,2019-08-06T16:45:46.723,unknown,-0.0682525634765625,-0.3753509521484375,0.0583648681640625
20746,1565109946823,2019-08-06T16:45:46.823,unknown,-0.0212860107421875,-0.542510986328125,0.162811279296875
20747,1565109946924,2019-08-06T16:45:46.924,unknown,0.4471893310546875,-1.19818115234375,0.9292449951171876
20748,1565109947024,2019-08-06T16:45:47.024,unknown,-0.225067138671875,-1.7530670166015625,0.0363311767578125
20749,1565109947124,2019-08-06T16:45:47.124,unknown,-0.7207183837890625,-0.61370849609375,-0.73583984375
20750,1565109947224,2019-08-06T16:45:47.224,unknown,0.9600982666015624,-0.8522796630859375,0.28277587890625
20751,1565109947325,2019-08-06T16:45:47.325,unknown,-0.012939453125,-0.855560302734375,0.0012054443359375
20752,1565109947425,2019-08-06T16:45:47.425,unknown,0.123321533203125,-0.8802642822265625,0.26806640625
20753,1565109947525,2019-08-06T16:45:47.525,unknown,0.6682281494140625,-1.09423828125,0.0326080322265625
20754,1565109947625,2019-08-06T16:45:47.625,unknown,0.3997039794921875,-1.0562744140625,0.1222076416015625
20755,1565109947725,2019-08-06T16:45:47.725,unknown,-0.2460479736328125,-1.694854736328125,-0.4942779541015625
20756,1565109947826,2019-08-06T16:45:47.826,unknown,0.2920989990234375,-0.9428558349609376,0.126953125
20757,1565109947926,2019-08-06T16:45:47.926,unknown,0.101837158203125,-0.50579833984375,0.0348663330078125
20758,1565109948026,2019-08-06T16:45:48.026,unknown,-0.1722869873046875,-0.324737548828125,0.004852294921875
20759,1565109948126,2019-08-06T16:45:48.126,unknown,0.6012725830078125,-1.9164276123046875,1.304931640625
20760,1565109948227,2019-08-06T16:45:48.227,unknown,-0.296844482421875,-2.098846435546875,0.7967376708984375
20761,1565109948327,2019-08-06T16:45:48.327,unknown,-0.44036865234375,-0.68157958984375,-0.5538177490234375
20762,1565109948427,2019-08-06T16:45:48.427,unknown,0.3291168212890625,-0.80120849609375,0.251617431640625
20763,1565109948527,2019-08-06T16:45:48.527,unknown,-0.0349578857421875,-0.84405517578125,0.0973052978515625
20764,1565109948627,2019-08-06T16:45:48.627,unknown,0.2771148681640625,-0.9186553955078124,0.2095947265625
20765,1565109948728,2019-08-06T16:45:48.728,unknown,0.3928985595703125,-1.25341796875,0.172607421875
20766,1565109948828,2019-08-06T16:45:48.828,unknown,0.463653564453125,-1.0579376220703125,0.1692657470703125
20767,1565109948928,2019-08-06T16:45:48.928,unknown,-0.3596954345703125,-1.9031829833984373,-0.7021484375
20768,1565109949028,2019-08-06T16:45:49.028,unknown,0.39398193359375,-0.8235321044921875,-0.0485687255859375
20769,1565109949129,2019-08-06T16:45:49.129,unknown,-0.0368804931640625,-0.43267822265625,0.0724334716796875
20770,1565109949229,2019-08-06T16:45:49.229,unknown,-0.1928863525390625,-0.4806671142578125,-0.0204315185546875
20771,1565109949329,2019-08-06T16:45:49.329,unknown,0.49560546875,-0.42474365234375,0.580352783203125
20772,1565109949429,2019-08-06T16:45:49.429,unknown,0.2386474609375,-2.7054443359375,2.46514892578125
20773,1565109949530,2019-08-06T16:45:49.530,unknown,-0.3516998291015625,-0.7385406494140625,-0.485076904296875
20774,1565109949630,2019-08-06T16:45:49.630,unknown,0.1640472412109375,-0.73773193359375,0.2398834228515625
20775,1565109949730,2019-08-06T16:45:49.730,unknown,0.1080322265625,-0.903289794921875,-0.003326416015625
20776,1565109949830,2019-08-06T16:45:49.830,unknown,0.4678802490234375,-1.06195068359375,0.0939178466796875
20777,1565109949930,2019-08-06T16:45:49.930,unknown,0.031402587890625,-1.330810546875,0.201873779296875
20778,1565109950031,2019-08-06T16:45:50.031,unknown,0.3145904541015625,-1.128570556640625,0.32635498046875
20779,1565109950131,2019-08-06T16:45:50.131,unknown,-0.23431396484375,-1.366973876953125,0.202728271484375
20780,1565109950231,2019-08-06T16:45:50.231,unknown,0.1926116943359375,-0.831756591796875,-0.113250732421875
20781,1565109950331,2019-08-06T16:45:50.331,unknown,-0.2134857177734375,-0.2697601318359375,0.02069091796875
20782,1565109950432,2019-08-06T16:45:50.432,unknown,0.1136932373046875,-1.1635589599609375,0.344879150390625
20783,1565109950532,2019-08-06T16:45:50.532,unknown,-0.0188140869140625,0.056304931640625,0.0894927978515625
20784,1565109950632,2019-08-06T16:45:50.632,unknown,0.4301910400390625,-0.3099365234375,0.1615753173828125
20785,1565109950732,2019-08-06T16:45:50.732,unknown,0.16644287109375,-1.58642578125,-0.10400390625
20786,1565109950833,2019-08-06T16:45:50.833,unknown,-0.1245880126953125,-0.756103515625,-0.0606536865234375
20787,1565109950933,2019-08-06T16:45:50.933,unknown,0.0271759033203125,-0.9517364501953124,-0.0258026123046875
20788,1565109951033,2019-08-06T16:45:51.033,unknown,0.650665283203125,-1.0111083984375,-0.44329833984375
20789,1565109951133,2019-08-06T16:45:51.133,unknown,0.212890625,-1.2954559326171875,-0.102691650390625
20790,1565109951233,2019-08-06T16:45:51.233,unknown,0.1058197021484375,-1.3669281005859375,0.235443115234375
20791,1565109951334,2019-08-06T16:45:51.334,unknown,0.008087158203125,-1.2488555908203125,0.530914306640625
20792,1565109951434,2019-08-06T16:45:51.434,unknown,0.215911865234375,-0.62274169921875,0.06634521484375
20793,1565109951534,2019-08-06T16:45:51.534,unknown,-0.150299072265625,-0.11029052734375,-0.0483245849609375
20794,1565109951634,2019-08-06T16:45:51.634,unknown,0.946563720703125,-3.0501251220703125,2.151596069335937
20795,1565109951735,2019-08-06T16:45:51.735,unknown,-0.80157470703125,-1.1582489013671875,-0.438751220703125
20796,1565109951835,2019-08-06T16:45:51.835,unknown,-1.069488525390625,-0.65167236328125,-0.9591217041015624
20797,1565109951935,2019-08-06T16:45:51.935,unknown,1.6918487548828125,-1.553497314453125,0.04144287109375
20798,1565109952035,2019-08-06T16:45:52.035,unknown,-0.0309600830078125,-0.854888916015625,-0.074676513671875
20799,1565109952136,2019-08-06T16:45:52.136,unknown,0.1943206787109375,-0.9637603759765624,0.4014739990234375
20800,1565109952236,2019-08-06T16:45:52.236,unknown,0.7214202880859375,-1.0136260986328125,0.1418304443359375
20801,1565109952336,2019-08-06T16:45:52.336,unknown,0.635223388671875,-1.0478668212890625,0.0311737060546875
20802,1565109952436,2019-08-06T16:45:52.436,unknown,-0.407989501953125,-1.655853271484375,-0.6607513427734375
20803,1565109952536,2019-08-06T16:45:52.536,unknown,0.4440460205078125,-0.805328369140625,-0.0575103759765625
20804,1565109952637,2019-08-06T16:45:52.637,unknown,-0.1275482177734375,-0.3893890380859375,0.0160980224609375
20805,1565109952737,2019-08-06T16:45:52.737,unknown,-0.063690185546875,-0.6251373291015625,0.195220947265625
20806,1565109952837,2019-08-06T16:45:52.837,unknown,0.2201690673828125,-0.5832061767578125,0.6475677490234375
20807,1565109952937,2019-08-06T16:45:52.937,unknown,1.186492919921875,-2.4374542236328125,0.48138427734375
20808,1565109953038,2019-08-06T16:45:53.038,unknown,-0.2778167724609375,-0.9884033203125,-0.3270263671875
20809,1565109953138,2019-08-06T16:45:53.138,unknown,0.2060546875,-0.632415771484375,-0.0462799072265625
20810,1565109953238,2019-08-06T16:45:53.238,unknown,0.1054229736328125,-0.8352203369140625,-0.1034393310546875
20811,1565109953338,2019-08-06T16:45:53.338,unknown,0.481475830078125,-1.1007843017578125,-0.009521484375
20812,1565109953439,2019-08-06T16:45:53.439,unknown,0.322845458984375,-1.3094635009765625,0.2800750732421875
20813,1565109953539,2019-08-06T16:45:53.539,unknown,0.195770263671875,-1.181243896484375,0.526336669921875
20814,1565109953639,2019-08-06T16:45:53.639,unknown,0.006805419921875,-1.422821044921875,0.585052490234375
20815,1565109953739,2019-08-06T16:45:53.739,unknown,0.324798583984375,-0.7332305908203125,-0.1030120849609375
20816,1565109953839,2019-08-06T16:45:53.839,unknown,-0.2064056396484375,-0.164031982421875,-0.04876708984375
20817,1565109953940,2019-08-06T16:45:53.940,unknown,0.3460845947265625,-1.5328826904296875,0.9491119384765624
20818,1565109954040,2019-08-06T16:45:54.040,unknown,-0.0402984619140625,-0.1364593505859375,-0.283233642578125
20819,1565109954140,2019-08-06T16:45:54.140,unknown,-0.038665771484375,-0.255401611328125,1.5019073486328125
20820,1565109954240,2019-08-06T16:45:54.240,unknown,0.507904052734375,-1.6115875244140625,-0.0945281982421875
20821,1565109954341,2019-08-06T16:45:54.341,unknown,-0.1224365234375,-0.80181884765625,-0.15692138671875
20822,1565109954441,2019-08-06T16:45:54.441,unknown,-0.0305023193359375,-0.894561767578125,-0.014556884765625
20823,1565109954541,2019-08-06T16:45:54.541,unknown,0.7247772216796875,-0.9650726318359376,-0.3675537109375
20824,1565109954641,2019-08-06T16:45:54.641,unknown,0.400482177734375,-1.2143707275390625,-0.2133026123046875
20825,1565109954742,2019-08-06T16:45:54.742,unknown,-0.08843994140625,-1.533660888671875,0.2265472412109375
20826,1565109954842,2019-08-06T16:45:54.842,unknown,0.1921234130859375,-1.1430816650390625,0.467010498046875
20827,1565109954942,2019-08-06T16:45:54.942,unknown,0.16192626953125,-0.635955810546875,-0.011077880859375
20828,1565109955042,2019-08-06T16:45:55.042,unknown,-0.0544281005859375,-0.21075439453125,0.0114593505859375
20829,1565109955142,2019-08-06T16:45:55.142,unknown,0.620819091796875,-2.39129638671875,1.6996002197265625
20830,1565109955243,2019-08-06T16:45:55.243,unknown,-0.1539154052734375,-0.274932861328125,-0.2075958251953125
20831,1565109955343,2019-08-06T16:45:55.343,unknown,0.192291259765625,-0.372406005859375,0.5648040771484375
20832,1565109955443,2019-08-06T16:45:55.443,unknown,0.469482421875,-1.6683807373046875,-0.1444549560546875
20833,1565109955543,2019-08-06T16:45:55.543,unknown,-0.1104278564453125,-0.7842864990234375,-0.2126922607421875
20834,1565109955644,2019-08-06T16:45:55.644,unknown,0.0201873779296875,-0.890228271484375,-0.036224365234375
20835,1565109955744,2019-08-06T16:45:55.744,unknown,0.7485198974609375,-0.9849700927734376,-0.36566162109375
20836,1565109955844,2019-08-06T16:45:55.844,unknown,0.45159912109375,-1.1403350830078125,-0.1499176025390625
20837,1565109955944,2019-08-06T16:45:55.944,unknown,0.0626373291015625,-1.516998291015625,0.1401214599609375
20838,1565109956044,2019-08-06T16:45:56.044,unknown,0.0705413818359375,-1.3004608154296875,0.44677734375
